,Gender,Age,Debt,EducationLevel,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Income,Approved,Married_u,Married_y,BankCustomer_gg,BankCustomer_p,Citizen_p,Citizen_s
465,1.0,31.08,3.085,0.45255474452554745,0.4221105527638191,2.5,0,1,2,1,41,0,1,0,0,0,0,0
466,0.0,30.42,1.375,0.5079365079365079,0.6304347826086957,0.04,0,1,3,0,33,0,1,0,0,0,0,0
467,1.0,22.08,2.335,0.27450980392156865,0.4221105527638191,0.75,0,0,0,0,0,0,1,0,0,0,0,0
468,1.0,16.33,4.085,0.23728813559322035,0.6304347826086957,0.415,0,0,0,1,0,0,1,0,0,0,0,0
469,0.0,21.92,11.665,0.27450980392156865,0.6304347826086957,0.085,0,0,0,0,5,0,1,0,0,0,0,0
470,1.0,21.08,4.125,0.23728813559322035,0.6304347826086957,0.04,0,0,0,0,100,0,0,1,0,1,0,0
471,1.0,17.42,6.5,0.23728813559322035,0.4221105527638191,0.125,0,0,0,0,100,0,1,0,0,0,0,0
472,1.0,19.17,4.0,0.23728813559322035,0.4221105527638191,1.0,0,0,0,1,1000,0,0,1,0,1,0,0
473,1.0,20.67,0.415,0.45255474452554745,0.4221105527638191,0.125,0,0,0,0,44,0,1,0,0,0,0,0
474,1.0,26.75,2.0,0.23333333333333334,0.4221105527638191,0.75,0,0,0,1,0,0,1,0,0,0,0,0
475,1.0,23.58,0.835,0.23728813559322035,0.6304347826086957,0.085,0,0,0,1,5,0,1,0,0,0,0,0
476,1.0,39.17,2.5,0.23728813559322035,0.6304347826086957,10.0,0,0,0,1,0,0,0,1,0,1,0,1
477,1.0,22.75,11.5,0.23728813559322035,0.4221105527638191,0.415,0,0,0,0,0,0,1,0,0,0,0,0
478,,26.5,2.71,,,0.085,0,0,0,0,0,0,0,1,0,1,0,1
479,0.0,16.92,0.5,0.23728813559322035,0.4221105527638191,0.165,0,1,6,1,35,0,1,0,0,0,0,0
480,1.0,23.5,3.165,0.27450980392156865,0.4221105527638191,0.415,0,1,1,1,80,0,0,1,0,1,0,0
481,0.0,17.33,9.5,0.35185185185185186,0.4221105527638191,1.75,0,1,10,1,10,0,1,0,0,0,0,0
482,1.0,23.75,0.415,0.45255474452554745,0.4221105527638191,0.04,0,1,2,0,6,0,0,1,0,1,0,0
483,1.0,34.67,1.08,0.42105263157894735,0.4221105527638191,1.165,0,0,0,0,0,0,1,0,0,0,0,1
484,1.0,74.83,19.0,0.1320754716981132,0.14035087719298245,0.04,0,1,2,0,351,0,0,1,0,1,0,0
485,1.0,28.17,0.125,0.27450980392156865,0.4221105527638191,0.085,0,0,0,0,2100,0,0,1,0,1,0,0
486,1.0,24.5,13.335,0.35185185185185186,0.4221105527638191,0.04,0,0,0,1,475,0,0,1,0,1,0,0
487,1.0,18.83,3.54,0.1320754716981132,0.14035087719298245,0.0,0,0,0,1,1,0,0,1,0,1,0,0
488,,45.33,1.0,0.6538461538461539,0.4221105527638191,0.125,0,0,0,1,0,0,1,0,0,0,0,0
489,0.0,47.25,0.75,0.6538461538461539,0.6304347826086957,2.75,1,1,1,0,892,1,1,0,0,0,0,0
490,1.0,24.17,0.875,0.6538461538461539,0.4221105527638191,4.625,1,1,2,1,2000,1,1,0,0,0,0,0
491,1.0,39.25,9.5,0.42105263157894735,0.4221105527638191,6.5,1,1,14,0,4607,1,1,0,0,0,0,0
492,0.0,20.5,11.835,0.45255474452554745,0.6304347826086957,6.0,1,0,0,0,0,1,1,0,0,0,0,0
493,0.0,18.83,4.415,0.45255474452554745,0.6304347826086957,3.0,1,0,0,0,0,1,0,1,0,1,0,0
494,1.0,19.17,9.5,0.5079365079365079,0.4221105527638191,1.5,1,0,0,0,2206,1,1,0,0,0,0,0
495,0.0,25.0,0.875,0.8421052631578947,0.6304347826086957,1.04,1,0,0,1,5860,1,1,0,0,0,0,0
496,1.0,20.17,9.25,0.45255474452554745,0.4221105527638191,1.665,1,1,3,1,28,1,1,0,0,0,0,0
497,1.0,25.75,0.5,0.45255474452554745,0.4221105527638191,1.46,1,1,5,1,0,1,1,0,0,0,0,0
498,1.0,20.42,7.0,0.45255474452554745,0.4221105527638191,1.625,1,1,3,0,1391,1,1,0,0,0,0,0
499,1.0,,4.0,0.8421052631578947,0.4221105527638191,5.0,1,1,3,1,2279,1,1,0,0,0,0,0
500,1.0,39.0,5.0,0.7073170731707317,0.4221105527638191,3.5,1,1,10,1,0,1,1,0,0,0,0,0
501,0.0,64.08,0.165,0.1320754716981132,0.14035087719298245,0.0,1,1,1,0,100,1,1,0,0,0,0,0
502,1.0,28.25,5.125,0.8421052631578947,0.4221105527638191,4.75,1,1,2,0,7,1,1,0,0,0,0,0
503,0.0,28.75,3.75,0.45255474452554745,0.4221105527638191,1.085,1,1,1,1,0,1,1,0,0,0,0,0
504,1.0,31.33,19.5,0.45255474452554745,0.4221105527638191,7.0,1,1,16,0,5000,1,1,0,0,0,0,0
505,0.0,18.92,9.0,0.35185185185185186,0.4221105527638191,0.75,1,1,2,0,591,1,1,0,0,0,0,0
506,0.0,24.75,3.0,0.6538461538461539,0.6304347826086957,1.835,1,1,19,0,500,1,1,0,0,0,0,0
507,0.0,30.67,12.0,0.45255474452554745,0.4221105527638191,2.0,1,1,1,0,19,1,1,0,0,0,0,0
508,1.0,21.0,4.79,0.5079365079365079,0.4221105527638191,2.25,1,1,1,1,300,1,0,1,0,1,0,0
509,1.0,13.75,4.0,0.5079365079365079,0.4221105527638191,1.75,1,1,2,1,1000,1,0,1,0,1,0,0
510,0.0,46.0,4.0,0.3,0.375,0.0,1,0,0,0,960,1,1,0,0,0,0,0
511,0.0,44.33,0.0,0.45255474452554745,0.4221105527638191,2.5,1,0,0,0,0,1,1,0,0,0,0,0
512,1.0,20.25,9.96,0.56,0.3333333333333333,0.0,1,0,0,0,0,1,1,0,0,0,0,0
513,1.0,22.67,2.54,0.45255474452554745,0.6304347826086957,2.585,1,0,0,0,0,1,0,1,0,1,0,0
514,1.0,,10.5,0.8421052631578947,0.4221105527638191,6.5,1,0,0,0,0,1,1,0,0,0,0,0
515,0.0,60.92,5.0,0.35185185185185186,0.4221105527638191,4.0,1,1,4,0,99,1,1,0,0,0,0,0
516,1.0,16.08,0.75,0.45255474452554745,0.4221105527638191,1.75,1,1,5,1,690,1,1,0,0,0,0,0
517,0.0,28.17,0.375,0.6538461538461539,0.4221105527638191,0.585,1,1,4,0,0,1,1,0,0,0,0,0
518,1.0,39.17,1.71,0.8421052631578947,0.4221105527638191,0.125,1,1,5,1,0,1,1,0,0,0,0,0
519,,20.42,7.5,0.27450980392156865,0.4221105527638191,1.5,1,1,1,0,234,1,1,0,0,0,0,0
520,0.0,30.0,5.29,0.56,0.3333333333333333,2.25,1,1,5,1,500,1,1,0,0,0,0,0
521,1.0,22.83,3.0,0.42105263157894735,0.4221105527638191,1.29,1,1,1,0,800,1,1,0,0,0,0,0
522,0.0,22.5,8.5,0.6538461538461539,0.4221105527638191,1.75,1,1,10,0,990,0,1,0,0,0,0,0
523,0.0,28.58,1.665,0.6538461538461539,0.4221105527638191,2.415,1,0,0,1,0,0,1,0,0,0,0,0
524,1.0,45.17,1.5,0.45255474452554745,0.4221105527638191,2.5,1,0,0,1,0,0,1,0,0,0,0,0
525,1.0,41.58,1.75,0.27450980392156865,0.4221105527638191,0.21,1,0,0,0,0,0,1,0,0,0,0,0
526,0.0,57.08,0.335,0.23728813559322035,0.423728813559322,1.0,1,0,0,1,2197,0,1,0,0,0,0,0
527,0.0,55.75,7.08,0.27450980392156865,0.6304347826086957,6.75,1,1,3,1,50,0,1,0,0,0,0,0
528,1.0,43.25,25.21,0.6538461538461539,0.6304347826086957,0.21,1,1,1,0,90,0,1,0,0,0,0,0
529,0.0,25.33,2.085,0.45255474452554745,0.6304347826086957,2.75,1,0,0,1,1,0,1,0,0,0,0,0
530,0.0,24.58,0.67,0.35185185185185186,0.6304347826086957,1.75,1,0,0,0,0,0,1,0,0,0,0,0
531,1.0,43.17,2.25,0.23728813559322035,0.423728813559322,0.75,1,0,0,0,0,0,1,0,0,0,0,0
532,1.0,40.92,0.835,0.1320754716981132,0.14035087719298245,0.0,1,0,0,0,1,0,1,0,0,0,0,0
533,1.0,31.83,2.5,0.35185185185185186,0.4221105527638191,7.5,1,0,0,1,0,0,1,0,0,0,0,0
534,0.0,33.92,1.585,0.1320754716981132,0.14035087719298245,0.0,1,0,0,0,0,0,0,1,0,1,0,0
535,0.0,24.92,1.25,0.1320754716981132,0.14035087719298245,0.0,1,0,0,0,0,0,1,0,0,0,0,0
536,1.0,35.25,3.165,0.8421052631578947,0.6304347826086957,3.75,1,0,0,1,0,0,1,0,0,0,0,0
537,1.0,34.25,1.75,0.5079365079365079,0.423728813559322,0.25,1,0,0,1,0,0,1,0,0,0,0,0
538,1.0,80.25,5.5,,,0.54,1,0,0,0,340,0,1,0,0,0,0,0
539,1.0,19.42,1.5,0.7073170731707317,0.4221105527638191,2.0,1,0,0,1,20,0,0,1,0,1,0,0
540,1.0,42.75,3.0,0.23728813559322035,0.423728813559322,1.0,1,0,0,0,200,0,1,0,0,0,0,0
541,1.0,19.67,10.0,0.27450980392156865,0.6304347826086957,0.835,1,0,0,1,0,0,0,1,0,1,0,0
542,1.0,36.33,3.79,0.5079365079365079,0.4221105527638191,1.165,1,0,0,1,0,0,1,0,0,0,0,0
543,1.0,30.08,1.04,0.23728813559322035,0.423728813559322,0.5,1,1,10,1,28,0,0,1,0,1,0,0
544,1.0,44.25,11.0,0.23333333333333334,0.4221105527638191,1.5,1,0,0,0,0,0,0,1,0,1,0,1
545,1.0,23.58,0.46,0.5079365079365079,0.4221105527638191,2.625,1,1,6,1,347,0,0,1,0,1,0,0
546,1.0,23.92,1.5,0.23333333333333334,0.6304347826086957,1.875,1,1,6,0,327,1,1,0,0,0,0,0
547,1.0,33.17,1.0,0.8421052631578947,0.4221105527638191,0.75,1,1,7,1,4071,1,1,0,0,0,0,0
548,1.0,48.33,12.0,0.42105263157894735,0.4221105527638191,16.0,1,0,0,0,0,1,1,0,0,0,0,1
549,1.0,76.75,22.29,0.56,0.75,12.75,1,1,1,1,109,1,1,0,0,0,0,0
550,1.0,51.33,10.0,0.23728813559322035,0.423728813559322,0.0,1,1,11,0,1249,1,1,0,0,0,0,0
551,1.0,34.75,15.0,0.6666666666666666,0.5,5.375,1,1,9,1,134,1,1,0,0,0,0,0
552,1.0,38.58,3.335,0.5079365079365079,0.4221105527638191,4.0,1,1,14,0,1344,1,1,0,0,0,0,0
553,0.0,22.42,11.25,0.8421052631578947,0.6304347826086957,0.75,1,1,4,0,321,1,0,1,0,1,0,0
554,1.0,41.92,0.42,0.45255474452554745,0.6304347826086957,0.21,1,1,6,0,948,1,1,0,0,0,0,0
555,1.0,29.58,4.5,0.5079365079365079,0.4221105527638191,7.5,1,1,2,1,0,1,1,0,0,0,0,0
556,0.0,32.17,1.46,0.5079365079365079,0.4221105527638191,1.085,1,1,16,0,2079,1,1,0,0,0,0,0
557,1.0,51.42,0.04,0.8421052631578947,0.6304347826086957,0.04,1,0,0,0,3000,1,1,0,0,0,0,0
558,0.0,22.83,2.29,0.6538461538461539,0.6304347826086957,2.29,1,1,7,1,2384,1,1,0,0,0,0,0
559,0.0,25.0,12.33,0.7073170731707317,0.6304347826086957,3.5,1,1,6,0,458,1,1,0,0,0,0,0
560,1.0,26.75,1.125,0.8421052631578947,0.6304347826086957,1.25,1,0,0,0,5298,1,1,0,0,0,0,0
561,1.0,23.33,1.5,0.45255474452554745,0.6304347826086957,1.415,1,0,0,0,200,1,1,0,0,0,0,0
562,1.0,24.42,12.335,0.6538461538461539,0.6304347826086957,1.585,1,0,0,1,0,1,1,0,0,0,0,0
563,1.0,42.17,5.04,0.6538461538461539,0.6304347826086957,12.75,1,0,0,1,0,1,1,0,0,0,0,0
564,0.0,20.83,3.0,0.35185185185185186,0.4221105527638191,0.04,1,0,0,0,0,1,1,0,0,0,0,0
565,1.0,23.08,11.5,0.5079365079365079,0.6304347826086957,2.125,1,1,11,1,284,1,1,0,0,0,0,0
566,0.0,25.17,2.875,0.8421052631578947,0.6304347826086957,0.875,1,0,0,0,0,1,1,0,0,0,0,0
567,1.0,43.08,0.375,0.45255474452554745,0.4221105527638191,0.375,1,1,8,1,162,1,0,1,0,1,0,0
568,0.0,35.75,0.915,0.35185185185185186,0.4221105527638191,0.75,1,1,4,0,1583,1,1,0,0,0,0,0
569,1.0,59.5,2.75,0.5079365079365079,0.4221105527638191,1.75,1,1,5,1,58,1,1,0,0,0,0,0
570,1.0,21.0,3.0,0.23333333333333334,0.4221105527638191,1.085,1,1,8,1,1,1,0,1,0,1,0,0
571,1.0,21.92,0.54,0.8421052631578947,0.4221105527638191,0.04,1,1,1,1,59,1,0,1,0,1,0,0
572,0.0,65.17,14.0,0.1320754716981132,0.14035087719298245,0.0,1,1,11,1,1400,1,1,0,0,0,0,0
573,0.0,20.33,10.0,0.45255474452554745,0.6304347826086957,1.0,1,1,4,0,1465,1,1,0,0,0,0,0
574,1.0,32.25,0.165,0.45255474452554745,0.6304347826086957,3.25,1,1,1,1,8000,1,0,1,0,1,0,0
575,1.0,30.17,0.5,0.45255474452554745,0.4221105527638191,1.75,1,1,11,0,540,1,1,0,0,0,0,0
576,1.0,25.17,6.0,0.45255474452554745,0.4221105527638191,1.0,1,1,3,0,0,1,1,0,0,0,0,0
577,1.0,39.17,1.625,0.45255474452554745,0.4221105527638191,1.5,1,1,10,0,4700,1,1,0,0,0,0,0
578,1.0,39.08,6.0,0.42105263157894735,0.4221105527638191,1.29,1,1,5,1,1097,1,1,0,0,0,0,0
579,1.0,31.67,0.83,0.8421052631578947,0.4221105527638191,1.335,1,1,8,1,3290,1,1,0,0,0,0,0
580,1.0,41.0,0.04,0.56,0.4221105527638191,0.04,0,1,1,0,0,1,1,0,0,0,0,1
581,1.0,48.5,4.25,0.42105263157894735,0.4221105527638191,0.125,1,0,0,1,0,1,1,0,0,0,0,0
582,1.0,32.67,9.0,0.5079365079365079,0.6304347826086957,5.25,1,0,0,1,0,1,0,1,0,1,0,0
583,0.0,28.08,15.0,0.56,0.75,0.0,1,0,0,0,13212,1,0,1,0,1,0,0
584,1.0,73.42,17.75,0.1320754716981132,0.14035087719298245,0.0,1,0,0,1,0,1,1,0,0,0,0,0
585,1.0,64.08,20.0,0.8421052631578947,0.6304347826086957,17.5,1,1,9,1,1000,1,1,0,0,0,0,0
586,1.0,51.58,15.0,0.45255474452554745,0.4221105527638191,8.5,1,1,9,0,0,1,1,0,0,0,0,0
587,1.0,26.67,1.75,0.45255474452554745,0.4221105527638191,1.0,1,1,5,1,5777,1,0,1,0,1,0,0
588,1.0,25.33,0.58,0.45255474452554745,0.4221105527638191,0.29,1,1,7,1,5124,1,1,0,0,0,0,0
589,1.0,30.17,6.5,0.7073170731707317,0.4221105527638191,3.125,1,1,8,0,1200,1,1,0,0,0,0,0
590,1.0,27.0,0.75,0.45255474452554745,0.6304347826086957,4.25,1,1,3,1,150,1,1,0,0,0,0,0
591,1.0,23.17,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0
592,1.0,34.17,5.25,0.5079365079365079,0.4221105527638191,0.085,0,0,0,1,6,1,1,0,0,0,0,0
593,1.0,38.67,0.21,0.27450980392156865,0.4221105527638191,0.085,1,0,0,1,0,1,1,0,0,0,0,0
594,1.0,25.75,0.75,0.45255474452554745,0.423728813559322,0.25,1,0,0,0,23,1,1,0,0,0,0,0
595,0.0,46.08,3.0,0.45255474452554745,0.4221105527638191,2.375,1,1,8,1,4159,1,1,0,0,0,0,0
596,0.0,21.5,6.0,0.35185185185185186,0.4221105527638191,2.5,1,1,3,0,918,1,1,0,0,0,0,0
597,,20.08,0.125,0.6538461538461539,0.4221105527638191,1.0,0,1,1,0,768,1,1,0,0,0,0,0
598,1.0,20.5,2.415,0.45255474452554745,0.4221105527638191,2.0,1,1,11,1,3000,1,1,0,0,0,0,0
599,0.0,29.5,0.46,0.27450980392156865,0.4221105527638191,0.54,1,1,4,0,500,1,1,0,0,0,0,0
600,,42.25,1.75,,,0.0,0,0,0,1,1,0,0,1,0,1,0,0
601,1.0,29.83,1.25,0.27450980392156865,0.4221105527638191,0.25,0,0,0,0,0,0,0,1,0,1,0,0
602,1.0,20.08,0.25,0.6538461538461539,0.4221105527638191,0.125,0,0,0,0,0,0,1,0,0,0,0,0
603,1.0,23.42,0.585,0.45255474452554745,0.6304347826086957,0.085,1,0,0,0,0,0,1,0,0,0,0,0
604,0.0,29.58,1.75,0.27450980392156865,0.4221105527638191,1.25,0,0,0,1,0,0,0,1,0,1,0,0
605,1.0,16.17,0.04,0.45255474452554745,0.4221105527638191,0.04,0,0,0,0,0,1,1,0,0,0,0,0
606,1.0,32.33,3.5,0.27450980392156865,0.4221105527638191,0.5,0,0,0,1,0,0,1,0,0,0,0,0
607,1.0,,0.04,0.23333333333333334,0.4221105527638191,4.25,0,0,0,1,0,0,0,1,0,1,0,0
608,1.0,47.83,4.165,0.8421052631578947,0.423728813559322,0.085,0,0,0,1,0,0,1,0,0,0,0,0
609,1.0,20.0,1.25,0.27450980392156865,0.4221105527638191,0.125,0,0,0,0,4,0,0,1,0,1,0,0
610,1.0,27.58,3.25,0.6538461538461539,0.6304347826086957,5.085,0,1,2,1,1,0,0,1,0,1,0,0
611,1.0,22.0,0.79,0.5079365079365079,0.4221105527638191,0.29,0,1,1,0,283,0,1,0,0,0,0,0
612,1.0,19.33,10.915,0.45255474452554745,0.423728813559322,0.585,0,1,2,1,7,0,1,0,0,0,0,0
613,0.0,38.33,4.415,0.45255474452554745,0.4221105527638191,0.125,0,0,0,0,0,0,1,0,0,0,0,0
614,1.0,29.42,1.25,0.45255474452554745,0.6304347826086957,0.25,0,1,2,1,108,0,1,0,0,0,0,0
615,1.0,22.67,0.75,0.23728813559322035,0.4221105527638191,1.585,0,1,1,1,9,0,1,0,0,0,0,0
616,1.0,32.25,14.0,0.1320754716981132,0.14035087719298245,0.0,0,1,2,0,1,0,0,1,0,1,0,0
617,1.0,29.58,4.75,0.42105263157894735,0.4221105527638191,2.0,0,1,1,1,68,0,1,0,0,0,0,0
618,1.0,18.42,10.415,0.35185185185185186,0.4221105527638191,0.125,1,0,0,0,375,0,0,1,0,1,0,0
619,1.0,22.17,2.25,0.23728813559322035,0.4221105527638191,0.125,0,0,0,0,10,0,1,0,0,0,0,0
620,1.0,22.67,0.165,0.45255474452554745,0.375,2.25,0,0,0,1,0,1,1,0,0,0,0,1
621,0.0,25.58,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0
622,1.0,18.83,0.0,0.6538461538461539,0.4221105527638191,0.665,0,0,0,0,1,0,1,0,0,0,0,0
623,1.0,21.58,0.79,0.7073170731707317,0.4221105527638191,0.665,0,0,0,0,0,0,0,1,0,1,0,0
624,1.0,23.75,12.0,0.45255474452554745,0.4221105527638191,2.085,0,0,0,0,0,0,1,0,0,0,0,1
625,1.0,22.0,7.835,0.23728813559322035,0.423728813559322,0.165,0,0,0,1,0,0,0,1,0,1,0,0
626,1.0,36.08,2.54,0.1320754716981132,0.14035087719298245,0.0,0,0,0,0,1000,0,1,0,0,0,0,0
627,1.0,29.25,13.0,0.23333333333333334,0.6304347826086957,0.5,0,0,0,0,0,0,1,0,0,0,0,0
628,0.0,19.58,0.665,0.5079365079365079,0.4221105527638191,1.665,0,0,0,0,5,0,1,0,0,0,0,0
629,0.0,22.92,1.25,0.6538461538461539,0.4221105527638191,0.25,0,0,0,1,809,0,1,0,0,0,0,0
630,0.0,27.25,0.29,0.42105263157894735,0.6304347826086957,0.125,0,1,1,1,108,0,1,0,0,0,0,0
631,0.0,38.75,1.5,0.1320754716981132,0.14035087719298245,0.0,0,0,0,0,0,0,1,0,0,0,0,0
632,1.0,32.42,2.165,0.27450980392156865,0.14035087719298245,0.0,0,0,0,0,0,0,0,1,0,1,0,0
633,0.0,23.75,0.71,0.5079365079365079,0.4221105527638191,0.25,0,1,1,1,4,0,1,0,0,0,0,0
634,1.0,18.17,2.46,0.45255474452554745,0.5,0.96,0,1,2,1,587,0,1,0,0,0,0,0
635,1.0,40.92,0.5,0.42105263157894735,0.4221105527638191,0.5,0,0,0,1,0,0,0,1,0,1,0,0
636,1.0,19.5,9.585,0.35185185185185186,0.4221105527638191,0.79,0,0,0,0,350,0,1,0,0,0,0,0
637,1.0,28.58,3.625,0.35185185185185186,0.4221105527638191,0.25,0,0,0,1,0,0,1,0,0,0,0,0
638,1.0,35.58,0.75,0.27450980392156865,0.4221105527638191,1.5,0,0,0,1,0,0,1,0,0,0,0,0
639,1.0,34.17,2.75,0.23728813559322035,0.423728813559322,2.5,0,0,0,1,200,0,1,0,0,0,0,0
640,,33.17,2.25,0.7073170731707317,0.4221105527638191,3.5,0,0,0,1,141,0,0,1,0,1,0,0
641,1.0,31.58,0.75,0.35185185185185186,0.4221105527638191,3.5,0,0,0,1,0,0,0,1,0,1,0,0
642,0.0,52.5,7.0,0.35185185185185186,0.6304347826086957,3.0,0,0,0,0,0,0,1,0,0,0,0,0
643,1.0,36.17,0.42,0.5079365079365079,0.4221105527638191,0.29,0,0,0,1,2,0,0,1,0,1,0,0
644,1.0,37.33,2.665,0.7073170731707317,0.4221105527638191,0.165,0,0,0,1,501,0,1,0,0,0,0,0
645,0.0,20.83,8.5,0.45255474452554745,0.4221105527638191,0.165,0,0,0,0,351,0,1,0,0,0,0,0
646,1.0,24.08,9.0,0.35185185185185186,0.4221105527638191,0.25,0,0,0,1,0,0,1,0,0,0,0,0
647,1.0,25.58,0.335,0.27450980392156865,0.6304347826086957,3.5,0,0,0,1,0,0,1,0,0,0,0,0
648,0.0,35.17,3.75,0.1320754716981132,0.14035087719298245,0.0,0,1,6,0,200,0,1,0,0,0,0,0
649,1.0,48.08,3.75,0.23728813559322035,0.423728813559322,1.0,0,0,0,0,2,0,1,0,0,0,0,0
650,0.0,15.83,7.625,0.6538461538461539,0.4221105527638191,0.125,0,1,1,1,160,0,1,0,0,0,0,0
651,0.0,22.5,0.415,0.23728813559322035,0.4221105527638191,0.335,0,0,0,1,0,0,1,0,0,0,0,1
652,1.0,21.5,11.5,0.23728813559322035,0.4221105527638191,0.5,1,0,0,1,68,0,1,0,0,0,0,0
653,0.0,23.58,0.83,0.6538461538461539,0.4221105527638191,0.415,0,1,1,1,11,0,1,0,0,0,0,0
654,0.0,21.08,5.0,0.1320754716981132,0.14035087719298245,0.0,0,0,0,0,0,0,0,1,0,1,0,0
655,1.0,25.67,3.25,0.45255474452554745,0.6304347826086957,2.29,0,1,1,1,21,0,1,0,0,0,0,0
656,0.0,38.92,1.665,0.35185185185185186,0.4221105527638191,0.25,0,0,0,0,390,0,1,0,0,0,0,0
657,0.0,15.75,0.375,0.45255474452554745,0.4221105527638191,1.0,0,0,0,0,18,0,1,0,0,0,0,0
658,0.0,28.58,3.75,0.45255474452554745,0.4221105527638191,0.25,0,1,1,1,154,0,1,0,0,0,0,0
659,1.0,22.25,9.0,0.35185185185185186,0.4221105527638191,0.085,0,0,0,0,0,0,1,0,0,0,0,0
660,1.0,29.83,3.5,0.45255474452554745,0.4221105527638191,0.165,0,0,0,0,0,0,1,0,0,0,0,0
661,0.0,23.5,1.5,0.5079365079365079,0.4221105527638191,0.875,0,0,0,1,0,0,1,0,0,0,0,0
662,1.0,32.08,4.0,0.7073170731707317,0.4221105527638191,1.5,0,0,0,1,0,0,0,1,0,1,0,0
663,1.0,31.08,1.5,0.5079365079365079,0.4221105527638191,0.04,0,0,0,0,0,0,0,1,0,1,0,1
664,1.0,31.83,0.04,0.42105263157894735,0.4221105527638191,0.04,0,0,0,0,0,0,0,1,0,1,0,0
665,0.0,21.75,11.75,0.45255474452554745,0.4221105527638191,0.25,0,0,0,1,0,0,1,0,0,0,0,0
666,0.0,17.92,0.54,0.45255474452554745,0.4221105527638191,1.75,0,1,1,1,5,0,1,0,0,0,0,0
667,1.0,30.33,0.5,0.23333333333333334,0.6304347826086957,0.085,0,0,0,1,0,0,1,0,0,0,0,1
668,1.0,51.83,2.04,0.1320754716981132,0.14035087719298245,1.5,0,0,0,0,1,0,0,1,0,1,0,0
669,1.0,47.17,5.835,0.5079365079365079,0.4221105527638191,5.5,0,0,0,0,150,0,1,0,0,0,0,0
670,1.0,25.83,12.835,0.7073170731707317,0.4221105527638191,0.5,0,0,0,0,2,0,1,0,0,0,0,0
671,0.0,50.25,0.835,0.35185185185185186,0.4221105527638191,0.5,0,0,0,1,117,0,1,0,0,0,0,0
672,,29.5,2.0,0.56,0.6304347826086957,2.0,0,0,0,0,17,0,0,1,0,1,0,0
673,0.0,37.33,2.5,0.23728813559322035,0.6304347826086957,0.21,0,0,0,0,246,0,1,0,0,0,0,0
674,0.0,41.58,1.04,0.35185185185185186,0.4221105527638191,0.665,0,0,0,0,237,0,1,0,0,0,0,0
675,0.0,30.58,10.665,0.6538461538461539,0.6304347826086957,0.085,0,1,12,1,3,0,1,0,0,0,0,0
676,1.0,19.42,7.25,0.42105263157894735,0.4221105527638191,0.04,0,1,1,0,1,0,1,0,0,0,0,0
677,0.0,17.92,10.21,0.1320754716981132,0.14035087719298245,0.0,0,0,0,0,50,0,1,0,0,0,0,0
678,0.0,20.08,1.25,0.45255474452554745,0.4221105527638191,0.0,0,0,0,0,0,0,1,0,0,0,0,0
679,1.0,19.5,0.29,0.27450980392156865,0.4221105527638191,0.29,0,0,0,0,364,0,1,0,0,0,0,0
680,1.0,27.83,1.0,0.23333333333333334,0.6304347826086957,3.0,0,0,0,0,537,0,0,1,0,1,0,0
681,1.0,17.08,3.29,0.23728813559322035,0.4221105527638191,0.335,0,0,0,1,2,0,1,0,0,0,0,0
682,1.0,36.42,0.75,0.23333333333333334,0.4221105527638191,0.585,0,0,0,0,3,0,0,1,0,1,0,0
683,1.0,40.58,3.29,0.42105263157894735,0.4221105527638191,3.5,0,0,0,1,0,0,1,0,0,0,0,1
684,1.0,21.08,10.085,0.56,0.6304347826086957,1.25,0,0,0,0,0,0,0,1,0,1,0,0
685,0.0,22.67,0.75,0.45255474452554745,0.4221105527638191,2.0,0,1,2,1,394,0,1,0,0,0,0,0
686,0.0,25.25,13.5,0.1320754716981132,0.14035087719298245,2.0,0,1,1,1,1,0,0,1,0,1,0,0
687,1.0,17.92,0.205,0.35185185185185186,0.4221105527638191,0.04,0,0,0,0,750,0,1,0,0,0,0,0
688,1.0,35.0,3.375,0.45255474452554745,0.6304347826086957,8.29,0,0,0,1,0,0,1,0,0,0,0,0
689,0.0,58.67,4.46,0.6538461538461539,0.6304347826086957,3.04,1,1,6,0,560,1,1,0,0,0,0,0
690,0.0,24.5,0.5,0.6538461538461539,0.6304347826086957,1.5,1,0,0,0,824,1,1,0,0,0,0,0
691,1.0,27.83,1.54,0.5079365079365079,0.4221105527638191,3.75,1,1,5,1,3,1,1,0,0,0,0,0
692,1.0,20.17,5.625,0.5079365079365079,0.4221105527638191,1.71,1,0,0,0,0,1,1,0,0,0,0,1
693,1.0,32.08,4.0,0.42105263157894735,0.4221105527638191,2.5,1,0,0,1,0,1,1,0,0,0,0,0
694,1.0,33.17,1.04,0.6666666666666666,0.6304347826086957,6.5,1,0,0,1,31285,1,1,0,0,0,0,0
695,0.0,22.92,11.585,0.7073170731707317,0.4221105527638191,0.04,1,0,0,0,1349,1,1,0,0,0,0,0
696,1.0,54.42,0.5,0.27450980392156865,0.6304347826086957,3.96,1,0,0,0,314,1,0,1,0,1,0,0
697,1.0,42.5,4.915,0.5079365079365079,0.4221105527638191,3.165,1,0,0,1,1442,1,0,1,0,1,0,0
698,1.0,22.08,0.83,0.45255474452554745,0.6304347826086957,2.165,0,0,0,1,0,1,1,0,0,0,0,0
